opstina_cyr,rb_xlsx,json_number,status,distance_m,name_similarity,match_mode,xlsx_name,xlsx_address,xlsx_lat,xlsx_lon,xlsx_coord_format,xlsx_gmaps_url,json_id,json_name,json_lat,json_lon,note
ПРОКУПЉЕ - ГРАД,58,58,coord_conflict,823.2,1.0,rb_and_name,ОСНОВНА ШКОЛА,ПРЕКОПУЦЕ,43.280258903855,21.41138713759041,decimal_simple,https://maps.app.goo.gl/S3iuuqSpMiTEZyt69,2396,58. ОСНОВНА  ШКОЛА   - ПРЕКОПУЦЕ,43.2842467,21.4199554,
ПРОКУПЉЕ - ГРАД,59,59,coord_conflict,7861.5,1.0,rb_and_name,ОСНОВНА ШКОЛА,ДОЊА РЕЧИЦА,43.28674926271687,21.492261168034084,decimal_simple,https://maps.app.goo.gl/CLqC5JKi6oAYsAgz7,7408,59. ОСНОВНА  ШКОЛА - ДОЊА РЕЧИЦА,43.3300155,21.41542,
ПРОКУПЉЕ - ГРАД,60,60,coord_conflict,4890.0,1.0,rb_and_name,ОСНОВНА ШКОЛА,ГОРЊА РЕЧИЦА,43.3220818074013,21.47488045161845,decimal_simple,https://maps.app.goo.gl/AAUhN5yrMfyfnwa69,5966,60. ОСНОВНА  ШКОЛА - ГОРЊА РЕЧИЦА ,43.3300155,21.41542,
ПРОКУПЉЕ - ГРАД,61,61,coord_conflict,497.2,1.0,rb_and_name,ЛОКАЛ ЗОРАНА СТОЈАНОВИЋА,ПАШИНАЦ,43.27587506104788,21.50704600402995,decimal_simple,https://maps.app.goo.gl/AK3A16EEk5x8VBuJA,6875,61. ЛОКАЛ ЗОРАНА СТОЈАНОВИЋА - ПАШИНАЦ ,43.2793855,21.5108497,
ПРОКУПЉЕ - ГРАД,62,62,coord_conflict,1115.8,1.0,rb_and_name,ОСНОВНА ШКОЛА,БАБОТИНАЦ,43.31948623739582,21.506551922430518,decimal_simple,https://maps.app.goo.gl/SysKacVrNCya77Rv7,3125,62. ОСНОВНА ШКОЛА   - БАБОТИНАЦ ,43.3279261,21.5140133,
ПРОКУПЉЕ - ГРАД,63,63,coord_conflict,6766.1,1.0,rb_and_name,ОСНОВНА ШКОЛА,ЈУГОВАЦ,43.28531810742806,21.544403417576945,decimal_simple,https://maps.app.goo.gl/HqKJRUqBSM9ka4v77,935,63. ОСНОВНА ШКОЛА  - ЈУГОВАЦ ,43.2532497,21.6154235,
ПРОКУПЉЕ - ГРАД,64,64,coord_conflict,5296.6,1.0,rb_and_name,ОСНОВНА ШКОЛА,РЕЉИНАЦ,43.29721998958074,21.51534955180998,decimal_simple,https://maps.app.goo.gl/oQNZwN5HSHKMw6uF6,4385,64. ОСНОВНА  ШКОЛА  - РЕЉИНАЦ ,43.262248,21.4709267,
ПРОКУПЉЕ - ГРАД,65,65,coord_conflict,5613.5,1.0,rb_and_name,ЛОКАЛ ЉИЉАНЕ СТОЈКОВИЋ,ГОРЊА ТРНАВА,43.27449424078187,21.532644558446062,decimal_simple,https://maps.app.goo.gl/xTPHJrC8KtGvCw6w8,7422,65. ЛОКАЛ  ЉИЉАНЕ СТОЈКОВИЋ - ГОРЊА ТРНАВА ,43.2291012,21.5629749,
ПРОКУПЉЕ - ГРАД,66,66,coord_conflict,16212.2,1.0,rb_and_name,ОСНОВНА ШКОЛА,ЖИТНИ ПОТОК,43.08352351099176,21.585943360042233,decimal_simple,https://maps.app.goo.gl/ouyY7DaM1hX82DJ17,8474,66. ОСНОВНА ШКОЛА   - ЖИТНИ ПОТОК ,43.2254328,21.6318066,
ПРОКУПЉЕ - ГРАД,67,67,coord_conflict,906.1,1.0,rb_and_name,ОСНОВНА ШКОЛА,ГЛАСОВИК,43.10872517315785,21.585237202334945,decimal_simple,https://maps.app.goo.gl/bREk9hq9658agaVD6,5333,67. ОСНОВНА  ШКОЛА - ГЛАСОВИК,43.1093928,21.5741126,
